=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7438
Mean Deletion AUC: 0.4071
Number of audio files evaluated: 814

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
73524-0-0-32	0.4472	0.2415
73524-0-0-5	0.3576	0.2382
73524-0-0-52	0.3145	0.2342
73524-0-0-54	0.3500	0.2200
73524-0-0-6	0.3387	0.2463
73524-0-0-63	0.3740	0.2686
73524-0-0-73	0.3506	0.2005
73524-0-0-74	0.3947	0.2029
73524-0-0-8	0.4034	0.1739
73524-0-0-92	0.3085	0.2015
73524-0-0-98	0.3301	0.1932
73524-0-0-99	0.2419	0.1425
74364-8-1-0	0.9883	0.0022
74364-8-1-1	0.9576	0.1560
74364-8-1-10	0.9933	0.5364
74364-8-1-11	0.5854	0.0144
74364-8-1-12	0.1290	0.0056
74364-8-1-13	0.8047	0.0201
